ID	HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_HYPOXIA	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_MITOTIC_SPINDLE	HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_DNA_REPAIR	HALLMARK_G2M_CHECKPOINT	HALLMARK_APOPTOSIS	HALLMARK_NOTCH_SIGNALING	HALLMARK_ADIPOGENESIS	HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ANDROGEN_RESPONSE	HALLMARK_MYOGENESIS	HALLMARK_PROTEIN_SECRETION	HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_SURFACE	HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_COMPLEMENT	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_MTORC1_SIGNALING	HALLMARK_E2F_TARGETS	HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V2	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_GLYCOLYSIS	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_P53_PATHWAY	HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_DN	HALLMARK_ANGIOGENESIS	HALLMARK_HEME_METABOLISM	HALLMARK_COAGULATION	HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_BILE_ACID_METABOLISM	HALLMARK_PEROXISOME	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_SPERMATOGENESIS	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_DN	HALLMARK_PANCREAS_BETA_CELLS
TCGA-IG-A4QS-01A	0.693049543	0.599631413	0.750869491	0.639772787	0.455239916	0.731158823	0.527344333	0.731622354	0.710129728	0.700512472	0.650267774	0.678052261	0.550911298	0.604290603	0.662096198	0.363599633	0.771632969	0.749938963	0.646684697	0.494229245	0.426041528	0.309289773	0.574992426	0.785448837	0.632463575	0.78116228	0.713750822	0.953877981	0.775023553	0.55070773	0.412055259	0.536302373	0.65678346	0.863821837	0.646529227	0.749716182	0.681071401	0.665266832	0.532457244	0.552430536	0.503124128	0.500957912	0.530492133	0.366966238	0.588643057	0.46020401	0.175535676	0.444547527	0.107673264	0.417788732
TCGA-IG-A50L-01A	0.7251664	0.656942506	0.730676501	0.695765364	0.590600395	0.805883122	0.547448512	0.703437866	0.768436254	0.710379922	0.658780971	0.656892696	0.566916586	0.610492399	0.688629611	0.44309312	0.79860249	0.657122866	0.61827926	0.608346519	0.50314922	0.43975803	0.536792574	0.805519768	0.660751275	0.849535715	0.776353821	0.960040181	0.814293395	0.794817484	0.473446716	0.491827324	0.616800974	0.801595804	0.66767163	0.768927256	0.723243746	0.657074788	0.626681264	0.625074857	0.535843086	0.515046859	0.569305628	0.329138678	0.559817545	0.428641112	0.195096814	0.451344588	0.113471266	0.150890657
TCGA-IG-A51D-01A	0.676237982	0.615895379	0.689326131	0.70275913	0.562811089	0.765936002	0.591390847	0.740015572	0.809645424	0.707225544	0.656651839	0.668039893	0.558220087	0.622255423	0.638810099	0.445683391	0.768112926	0.883071086	0.75391494	0.574107413	0.447705383	0.38993707	0.551950373	0.781836816	0.666898058	0.805193703	0.812456669	0.967960337	0.832627295	0.712969218	0.471864937	0.450145386	0.597390069	0.807734188	0.646331661	0.744480622	0.691646551	0.665280383	0.579134758	0.601332453	0.525324678	0.502224128	0.522280803	0.31025527	0.554635627	0.504832503	0.206099352	0.394051976	0.131407998	0.097810186
TCGA-IG-A5B8-01A	0.717809006	0.6709989	0.691839876	0.641049305	0.517487344	0.775351682	0.537719744	0.722721506	0.701193996	0.706759039	0.604002006	0.654848484	0.553716303	0.589612608	0.672122349	0.418160806	0.793318431	0.761799882	0.67678729	0.566420523	0.440518516	0.31989947	0.559502568	0.786679818	0.661254776	0.795412563	0.703332248	0.934942727	0.734056686	0.656202872	0.451637701	0.471186911	0.595145649	0.839984396	0.666023742	0.766620894	0.748068783	0.671123429	0.519072183	0.640853115	0.537186593	0.488727676	0.53466274	0.325141318	0.600974772	0.437289782	0.173751521	0.43107302	0.134129517	0.139905905
TCGA-IG-A5S3-01A	0.663300372	0.602563914	0.678955061	0.699560184	0.68832011	0.773976052	0.512288344	0.71134233	0.781156907	0.674593838	0.700744136	0.65014539	0.572491899	0.590925515	0.64369629	0.438876498	0.747779887	0.717381257	0.623440578	0.565822983	0.454064047	0.457523845	0.469558008	0.753377131	0.64422166	0.774424204	0.782318779	0.945027367	0.725941548	0.702329318	0.367123925	0.423487448	0.583129792	0.770793165	0.615464883	0.67596092	0.675057734	0.634573177	0.610054713	0.613828153	0.485564675	0.425935122	0.514079872	0.325800822	0.583989093	0.399122541	0.213667447	0.421068181	0.164580359	0.119341226
TCGA-IG-A625-01A	0.67565885	0.626000054	0.682966214	0.663659214	0.563915591	0.790022712	0.489769916	0.67856363	0.712029504	0.685661314	0.657985178	0.698470482	0.632065173	0.637061485	0.684355601	0.452257057	0.785797532	0.647509014	0.600381544	0.577612723	0.497887302	0.431342206	0.509264051	0.754854288	0.6550761	0.796535971	0.698903953	0.938305191	0.723344248	0.641190451	0.414760469	0.510257189	0.640698853	0.862535629	0.632739371	0.809552431	0.706411018	0.649024861	0.609331243	0.590523572	0.562730711	0.449804004	0.532069124	0.38293723	0.580684181	0.400923959	0.187476972	0.419495977	0.169444055	0.088002367
TCGA-IG-A6QS-01A	0.794212829	0.643368533	0.685041521	0.668652172	0.596106492	0.777770952	0.623843234	0.746049759	0.784194322	0.719652945	0.649758207	0.658167163	0.535942843	0.611092979	0.656327521	0.424737723	0.73936847	0.881894922	0.780564655	0.550680902	0.496381408	0.384948002	0.569283831	0.777655552	0.650727468	0.787163029	0.792380528	0.969306144	0.821498401	0.710653233	0.528020976	0.447390547	0.603280001	0.833374614	0.641036077	0.74967584	0.71005925	0.662376195	0.535462971	0.605016175	0.52275908	0.470867631	0.549438435	0.298640265	0.54964958	0.525683415	0.183401217	0.420439234	0.123783478	0.083556767
TCGA-IG-A7DP-01A	0.772187298	0.620087754	0.632368185	0.635003961	0.578573694	0.796318778	0.744173761	0.709063097	0.626483428	0.769022904	0.717058056	0.681848054	0.524461583	0.551672714	0.683056954	0.47364349	0.739819207	0.952289853	0.889054841	0.612503843	0.477370355	0.409023552	0.662486447	0.768275282	0.663014226	0.735673118	0.63152993	0.907066614	0.673912206	0.783220444	0.614231403	0.526341842	0.590575831	0.815105515	0.584033205	0.77347549	0.686471174	0.644477813	0.626146885	0.677065404	0.526987599	0.58079785	0.65366223	0.344061532	0.550170526	0.734697286	0.114399184	0.558040145	0.062190064	0.174755398
TCGA-IG-A8O2-01A	0.591880813	0.559082531	0.682866547	0.621810607	0.573965045	0.704030473	0.462106496	0.733942255	0.724545117	0.664225859	0.629209219	0.692506162	0.570218607	0.619177393	0.619747735	0.456925028	0.728649846	0.676606298	0.614895695	0.529420945	0.465808458	0.304673721	0.483762309	0.772336608	0.663842273	0.801737016	0.746994556	0.968999491	0.825962641	0.532350175	0.358038514	0.505857328	0.647128197	0.860800384	0.622038405	0.792878903	0.689749459	0.649403364	0.496955611	0.447281938	0.541503551	0.397227788	0.479191487	0.341367339	0.593572363	0.432830986	0.189472837	0.331413374	0.123572837	0.110184772
TCGA-IG-A97H-01A	0.771062357	0.648183813	0.691855787	0.66689064	0.535358672	0.784620425	0.586784469	0.731584868	0.760606888	0.718760435	0.68308642	0.658577183	0.541560149	0.591113287	0.616240302	0.405467104	0.775643483	0.817356526	0.712623409	0.56449316	0.452337768	0.350741057	0.576373337	0.778223828	0.668854401	0.823167817	0.793958096	0.965447249	0.737021377	0.725884556	0.522634271	0.493610655	0.633793885	0.818968851	0.66064701	0.747802369	0.716797351	0.677995607	0.561820597	0.680576593	0.523084606	0.517144113	0.54753479	0.326960948	0.581436817	0.495952494	0.205769877	0.471645107	0.136626449	0.132604084
